price,lat,lon,usable_area,land_area,garage,new,furnished,cellar,parkingLots,reconstructed
11565000,50.27924809200629,14.48980090799372,139,701,0,1,0,0,0,0
2111000,49.55252909200628,13.20816590799372,175,455,0,0,0,1,1,0
2334000,49.46747709200629,15.88754990799372,93,555,0,0,0,0,1,0
5866000,49.00725309200628,15.58166790799372,234,286,1,0,0,1,1,1
3084000,49.74846009200628,16.68296890799372,152,391,0,0,0,0,1,0
3084000,49.74846009200628,16.68296890799372,152,391,0,0,0,0,0,0
1635000,50.31486609200629,13.53776090799372,82,1028,1,0,0,1,1,0
7977000,50.49848709200628,13.26307290799372,131,994,0,1,1,0,1,0
7038000,50.42210909200628,13.44133790799372,129,199,0,0,1,1,1,1
1044000,50.43216809200628,13.46529490799372,19,469,0,0,0,1,1,0
18772000,50.21628309200628,13.42648890799372,212,212,0,0,0,0,1,1
2346000,50.249467092006284,12.25278890799372,140,404,0,0,0,0,0,0
13715000,50.13451909200628,13.97740190799372,237,775,1,0,1,1,0,0
8037000,49.40449609200628,12.92444390799372,375,798,1,0,1,1,1,0
6451000,49.72102109200628,14.52887890799372,211,1901,1,0,0,1,0,0
12307000,49.79311909200628,18.18863390799372,157,851,0,1,0,0,0,0
8211000,50.64694709200628,15.38220490799372,342,695,1,0,0,1,1,0
5397000,50.30843809200629,12.75278390799372,316,645,1,0,0,1,1,0
6687000,50.37986909200628,12.78245290799372,145,233,1,0,0,1,0,0
1161000,50.49510309200628,16.040787907993717,16,1215,0,0,0,0,0,0
8013000,49.39570009200628,16.42581590799372,214,636,0,0,0,0,0,0
8799000,49.78645009200629,18.40823290799372,168,1813,0,0,0,1,1,0
8798000,49.78743809200628,14.43860590799372,64,696,0,0,0,0,0,0
3508000,49.89555509200628,18.41579290799372,58,227,0,0,1,0,0,0
4681000,49.81536209200628,15.17284190799372,93,1718,0,0,0,0,0,0
4105000,50.16663109200629,17.506357907993717,445,2151,0,0,0,0,1,0
6629000,50.20168409200628,12.64074290799372,938,1900,0,0,0,1,1,0
3930000,50.16545209200629,12.67134790799372,170,199,0,0,0,1,1,0
44585000,49.97934809200628,14.75321590799372,199,2900,0,0,0,0,1,0
36372000,49.85345909200628,12.69877790799372,1044,2000,0,0,1,1,1,0
45641000,49.91568109200628,14.28636490799372,439,1817,1,0,0,0,0,0
21119000,50.64682509200628,15.83148390799372,351,480,0,0,1,0,1,0
27572000,49.84757309200628,14.67108890799372,317,4612,0,0,0,0,0,0
36372000,49.85345909200628,12.69877790799372,1044,7000,0,0,1,1,0,0
12894000,49.83310409200628,18.30665890799372,149,454,0,1,0,0,1,0
5807000,49.70920309200629,14.36011690799372,105,591,0,0,1,1,1,0
11134000,50.24686209200628,14.52342990799372,152,360,0,0,1,0,0,0
11709000,50.24569409200628,14.71070990799372,302,1082,0,0,0,0,0,0
10111000,50.20461009200629,12.82574490799372,175,425,1,0,0,0,1,0
8447000,49.86847409200628,18.25538190799372,126,80,0,0,0,1,1,0
8095000,49.87311709200628,18.39203690799372,123,550,0,1,0,0,1,0
14314000,50.54121509200628,15.91699790799372,492,1307,1,0,0,0,1,1
8072000,49.49622409200628,13.63061290799372,563,1348,1,0,0,0,0,0
4223000,49.13307709200628,16.18349890799372,91,1053,0,0,0,0,0,0
18291000,49.139501092006284,16.67402890799372,140,218,0,0,0,1,1,0
4398000,49.65931409200629,15.43684590799372,91,316,0,0,1,1,0,0
3109000,49.28828109200628,14.31677790799372,99,814,0,0,1,1,1,0
7368000,49.64044709200628,18.10426590799372,116,566,0,0,0,0,0,0
2651000,49.32184709200628,13.56134090799372,107,91,0,0,0,1,0,0
3508000,49.22276009200628,15.41855090799372,938,3226,1,0,1,1,1,0
3508000,49.08492409200628,15.72313290799372,645,2170,0,0,1,0,1,0
809000,49.567311092006285,16.11198490799372,41,22,0,0,1,0,1,0
2921000,48.92456209200628,15.74070390799372,58,498,0,0,1,0,1,0
5749000,49.28067509200629,15.49389490799372,586,889,0,0,1,0,1,0
4212000,49.08470309200628,15.40704190799372,234,319,1,0,0,1,1,0
2217000,49.302522092006285,15.40638690799372,82,777,0,0,1,0,1,0
6206000,49.19901009200628,15.49237190799372,164,210,0,1,0,0,1,0
10442000,49.70188609200628,14.88959390799372,140,1000,0,1,0,0,0,0
3508000,48.96967409200628,14.25851890799372,43,346,1,0,0,1,1,0
3402000,49.39471509200628,17.039286907993716,99,1391,0,0,0,0,0,0
6453000,49.508447092006286,16.211794907993717,212,751,0,0,0,0,0,0
22233000,50.09671909200628,14.69186390799372,269,360,1,0,0,1,0,1
16989000,49.32898109200628,14.72573690799372,380,1000,1,0,0,0,1,0
10078000,50.69120909200628,15.32682090799372,652,1468,0,0,0,0,1,0
9034000,50.40343609200628,14.89726290799372,165,259,1,0,0,1,1,0
3226000,48.90343209200629,17.501007907993717,172,825,1,0,0,1,1,0
4329000,50.30683609200628,14.09907090799372,140,626,1,0,1,0,1,0
11721000,50.63208109200628,14.24948990799372,727,6217,1,0,1,1,1,0
6217000,50.529428092006285,14.55082790799372,150,539,1,0,0,0,1,0
4106000,50.32504409200628,13.82159290799372,346,834,1,0,0,1,1,0
6629000,50.40496909200628,16.174618907993718,193,1105,1,0,1,1,1,0
17000000,49.83944809200628,14.39220990799372,201,1002,1,0,0,0,1,0
9093000,50.85449309200628,14.48171390799372,326,2169,1,0,0,1,1,0
7028000,50.199220092006286,15.77049190799372,287,902,1,0,0,1,1,0
4681000,50.06751009200628,15.85550490799372,79,2709,0,0,0,0,1,0
2547000,50.022851092006285,13.94345490799372,35,487,0,0,1,0,1,0
2698000,50.10505409200629,16.220787907993717,246,686,0,0,0,0,1,0
8787000,49.670613092006285,18.47975090799372,126,772,0,0,0,0,1,0
19934000,50.13631909200628,14.58610390799372,351,602,1,0,0,1,1,0
7274000,49.684110092006286,16.500067907993717,396,1629,0,0,0,1,0,0
7417000,49.286717092006285,16.749372907993717,242,3001,0,0,0,0,0,0
3285000,49.383439092006284,13.30517090799372,35,740,0,0,0,1,1,0
1613000,49.70913009200628,12.59184990799372,113,885,0,0,0,1,1,0
8799000,50.412744092006285,15.41168290799372,269,591,1,0,0,0,1,0
2334000,49.71743909200628,12.79790190799372,152,706,0,0,0,0,1,0
13258000,50.21707609200628,14.39170790799372,140,584,1,0,0,0,1,1
13489000,48.94288009200629,14.48130690799372,339,563,1,0,0,1,1,0
9093000,49.97966109200628,15.22991290799372,180,523,1,0,0,1,1,0
2109000,50.02811509200628,15.37164490799372,70,532,0,0,0,0,0,0
17229000,50.18589909200628,14.51309190799372,146,313,0,1,0,0,1,0
14759000,50.10150609200628,16.29998290799372,229,942,1,1,0,0,1,0
3273000,50.68576909200628,14.33075990799372,140,413,1,0,0,0,0,0
8506000,49.98403709200628,15.79467690799372,187,697,0,0,1,0,1,0
5221000,48.78314709200628,14.23379990799372,171,958,0,0,0,0,0,0
13375000,49.18488009200628,14.22963390799372,469,307,1,0,0,1,0,0
5854000,50.69707609200629,14.40210390799372,183,1331,0,0,0,1,0,0
13269000,50.23289209200628,15.93456090799372,147,1340,0,0,0,0,0,0
12526000,50.23177409200628,15.93443790799372,123,785,0,0,0,0,0,0
13756000,50.23177409200628,15.93443790799372,172,1207,0,0,0,0,0,0
11448000,50.23177409200628,15.93443790799372,97,1207,0,1,0,0,0,0
14067000,50.13119209200628,14.46361290799372,228,415,1,0,0,1,0,0
17598000,48.99816609200628,14.50177690799372,290,3233,1,0,0,1,1,0
1701000,49.220513092006286,14.37635290799372,32,515,0,0,0,0,0,0
8213000,49.85820909200629,14.11111890799372,199,1303,1,0,0,1,0,0
25800000,50.29870709200628,14.62309390799372,428,1325,1,1,0,0,1,0
7614000,49.40845609200628,14.19240190799372,443,722,1,0,0,1,1,0
18251000,49.73440709200628,18.63786990799372,351,1228,0,0,0,1,1,1
2921000,49.607640092006285,18.33818490799372,140,2399,0,0,0,0,0,0
4517000,50.050828092006284,17.067137907993718,234,1688,0,0,0,0,0,0
9855000,50.64407809200628,13.84976090799372,500,373,1,0,0,0,1,0
4916000,50.63100509200628,15.26580890799372,82,347,0,0,0,1,1,0
1759000,48.94685809200628,15.55038490799372,129,562,0,0,0,0,0,0
29918000,50.02333609200628,14.60658690799372,253,582,0,0,0,0,1,0
26387000,50.02961109200629,14.68795090799372,259,845,0,1,0,0,1,0
6453000,48.91039809200628,13.80609490799372,351,1337,0,0,0,1,1,0
10442000,50.590867092006285,15.85607290799372,164,825,1,0,1,1,1,0
1583000,50.95268009200628,15.12637390799372,234,1564,0,0,0,1,1,0
5582000,50.293561092006286,15.18178590799372,129,129,0,0,0,0,0,1
5033000,50.127976092006286,13.87860890799372,129,500,0,0,0,1,0,0
8201000,50.24308509200628,14.84387290799372,87,422,0,1,0,0,1,0
5279000,49.50810709200629,13.54408690799372,131,926,1,0,0,1,1,0
4341000,50.02202309200628,15.42386990799372,110,904,1,0,0,1,0,0
5749000,49.75837009200628,13.24779190799372,86,301,1,0,0,1,1,0
8799000,50.46354409200628,15.92411890799372,168,2000,1,0,0,0,1,0
11134000,50.75403309200628,15.31747590799372,139,1584,0,0,0,0,1,0
3860000,50.23278509200628,12.64527090799372,158,1804,1,0,0,1,1,0
14067000,49.15078809200628,16.892433907993716,116,442,0,0,1,0,1,0
2110000,49.05185009200628,17.066017907993718,82,283,0,0,0,0,0,0
7849000,50.339105092006285,12.53482490799372,351,1177,1,0,0,1,1,0
22280000,50.19294109200628,14.48391390799372,177,600,0,1,1,0,1,0
1994000,49.57145809200628,17.811727907993717,211,2092,0,0,0,0,0,0
8330000,49.95864609200628,16.39785890799372,229,1224,1,0,0,0,0,0
28041000,49.61249609200628,14.54081690799372,703,4000,0,0,0,0,0,0
1290000,50.01566009200628,12.77254990799372,668,416,1,0,0,0,0,0
5807000,50.139554092006286,16.09341490799372,114,486,1,0,0,1,0,0
18760000,50.467851092006285,16.10105390799372,657,2725,1,0,0,1,1,0
926000,50.56112409200628,15.94749090799372,45,491,0,0,0,1,0,0
7274000,50.217519092006285,14.28030590799372,152,1297,1,0,0,0,1,0
2686000,50.00783609200628,15.77709790799372,29,365,0,1,0,0,0,0
3514000,49.88777609200629,16.467766907993717,105,592,0,0,0,0,0,0
9667000,50.01618309200628,16.68473890799372,516,663,0,0,1,0,1,0
5279000,50.31299309200628,15.29238790799372,129,877,0,0,0,0,0,0
2569000,50.02584609200628,15.78915690799372,29,199,0,1,0,0,0,0
6922000,50.46611909200628,15.76348490799372,153,5284,0,0,0,1,0,0
37545000,49.92999409200628,14.44376390799372,692,1250,1,0,0,0,0,0
7509000,50.09349209200628,13.74813190799372,117,225,1,0,0,0,0,0
4106000,49.95158109200628,14.05831790799372,44,509,0,0,0,0,0,0
23454000,49.98206409200628,14.66284690799372,234,698,1,0,0,1,1,0
10547000,50.12129309200628,16.32584490799372,293,1982,1,0,0,0,1,0
5385000,49.67012509200628,18.37758290799372,122,773,0,0,0,1,0,0
8799000,49.88985209200628,18.34261590799372,129,555,0,1,0,0,1,0
4809000,50.59685609200629,14.59627890799372,205,525,0,0,0,1,1,0
9609000,50.412671092006285,14.40166290799372,295,1505,1,0,0,1,1,0
3518000,50.44125109200628,14.38594490799372,58,716,0,0,0,1,1,0
8083000,49.90107109200628,18.16757490799372,431,436,1,0,0,1,1,0
18303000,50.112123092006286,14.64228990799372,136,202,0,1,0,0,1,0
809000,49.82991109200629,18.16167690799372,18,200,0,0,0,0,0,0
20180000,50.21479909200628,14.59725190799372,164,1015,0,1,0,0,1,0
70000,48.94437509200628,15.79468290799372,140,3452,0,0,0,0,0,0
132000,49.111417092006285,16.955791907993717,263,2226,0,0,0,0,0,0
5727000,48.81817309200628,16.41444090799372,186,986,1,0,1,0,1,0
4681000,49.03938409200628,16.746324907993717,117,1115,0,0,0,0,0,0
879000,49.581681092006285,18.02083290799372,19,534,0,0,0,0,0,0
15851000,49.18336609200628,17.754892907993717,1007,6131,0,0,0,0,0,0
7626000,49.98901509200629,17.030685907993718,234,987,1,0,0,1,0,0
10911000,50.074361092006285,14.13765690799372,154,197,0,1,0,0,1,0
4681000,49.56722709200629,13.54021790799372,125,181,0,0,0,1,0,0
18584000,50.10844909200628,14.27207790799372,371,656,0,0,0,1,1,0
3050000,49.88593009200629,14.85789390799372,76,611,0,0,0,0,1,0
15241000,50.14946509200628,15.09468390799372,157,795,1,1,0,0,1,0
10207000,49.79474009200628,18.27529990799372,281,589,0,0,0,1,0,1
9972000,49.91796609200628,17.91804590799372,328,1031,0,0,0,1,0,0
21001000,48.63168109200628,14.24589490799372,98,1073,0,0,1,0,1,0
14889000,50.14877009200628,14.32620190799372,205,344,1,0,1,0,1,0
2956000,50.10622109200628,16.299486907993717,191,768,1,0,0,1,0,0
7978000,49.69341409200628,14.72913090799372,201,7904,1,0,0,1,1,0
8095000,48.85975709200629,15.96366890799372,164,807,0,0,0,1,0,1
12307000,48.87711109200628,16.169933907993716,200,655,1,1,0,0,1,0
13481000,49.94207909200628,14.04783490799372,152,310,0,1,0,0,1,0
30388000,49.71773609200629,18.53189590799372,1086,4589,1,0,1,1,0,0
4223000,50.460607092006285,13.95912690799372,140,67,1,0,0,0,1,0
680000,49.98053109200628,12.83728790799372,93,530,0,0,0,0,0,0
6101000,49.92857509200629,13.39780190799372,129,614,1,0,0,0,1,0
6453000,50.40896709200628,16.146543907993717,193,1105,1,0,1,1,1,0
2334000,49.92610709200628,12.66359790799372,120,989,0,0,0,1,1,0
4106000,50.52435009200628,15.38123890799372,146,172,1,0,0,1,1,0
13610000,50.35927709200628,14.45916990799372,123,790,1,0,0,0,1,0
4094000,49.88069609200628,14.87955190799372,58,395,0,0,0,0,1,0
9380000,49.90884509200628,14.31977390799372,164,670,0,0,0,1,1,0
7625000,50.36294709200628,15.63970790799372,281,581,0,0,0,0,0,0
3754000,49.37229309200628,15.31020690799372,87,616,1,0,0,1,0,0
3518000,50.29737609200628,17.05678090799372,98,98,1,0,0,1,1,0
3518000,50.29737609200628,17.05678090799372,341,333,1,0,0,1,1,0
7580000,50.38369109200628,13.68383090799372,122,285,1,0,0,0,1,0
4106000,49.88641509200628,17.78189390799372,104,561,0,0,0,0,0,0
19828000,50.55085909200629,15.83330990799372,647,6497,1,0,1,1,1,1
11017000,50.608338092006285,15.66745590799372,308,1494,1,0,0,0,1,0
6863000,50.52975609200628,16.262501907993716,96,835,0,0,1,0,1,1
2334000,49.41286209200628,17.263079907993717,159,559,1,0,0,1,0,0
2921000,50.057340092006285,15.33362890799372,55,1253,1,0,1,0,0,0
9368000,49.00207209200628,14.02530390799372,111,435,1,1,0,0,1,0
8211000,49.880689092006286,13.96856090799372,86,413,0,1,0,0,1,0
11721000,49.46090009200629,18.45751890799372,167,417,0,0,1,0,1,0
5806000,49.523366092006285,18.40337790799372,117,715,0,0,1,1,0,0
17000000,49.634114092006286,18.38406990799372,492,1262,1,0,0,0,1,0
7966000,49.85489809200628,18.10338490799372,293,647,1,0,0,1,0,0
5854000,50.30449409200628,15.30494690799372,175,1182,1,0,0,0,1,0
5854000,50.29653709200628,12.88763890799372,187,270,1,0,0,1,1,0
4106000,49.266862092006285,16.278065907993717,85,824,0,0,0,1,0,0
7274000,50.08765909200629,15.02504490799372,298,347,0,0,0,0,1,0
1378000,49.33085709200628,18.04977290799372,45,282,0,0,0,0,1,0
16074000,50.242147092006284,14.32040490799372,410,878,1,0,0,1,1,0
5854000,50.91527309200628,15.23851490799372,164,455,0,0,0,1,1,0
3519000,50.305944092006285,14.68018090799372,56,521,1,0,0,0,1,0
9961000,49.82041709200628,13.91487390799372,253,376,1,0,0,0,0,0
9251000,49.00207209200628,14.02530390799372,111,261,0,0,0,0,1,0
9251000,49.00207209200628,14.02530390799372,111,261,0,1,0,0,1,0
9244000,49.07721409200628,14.23817090799372,106,800,0,1,0,0,1,0
4681000,49.37367709200628,15.60691790799372,1,2,1,0,0,1,1,0
2228000,49.61818009200629,15.50256090799372,105,517,1,0,0,1,1,0
18772000,49.201314092006285,16.58245590799372,234,176,1,0,1,1,0,0
9972000,50.35870809200628,15.81992690799372,249,1967,0,0,0,0,1,0
15135000,49.19796109200628,15.89234290799372,911,608,1,0,1,1,1,0
10547000,50.05528709200628,15.86285790799372,175,207,0,0,0,1,1,0
3871000,50.26893709200628,13.39370090799372,175,2239,1,0,0,0,0,0
4798000,49.34194309200628,14.18878490799372,161,815,0,0,1,1,1,0
13608000,50.59145109200628,13.62977790799372,405,295,1,1,0,0,0,0
13608000,50.59145109200628,13.62977790799372,405,296,1,1,0,0,0,0
10383000,49.81877609200628,18.38612990799372,119,500,0,0,0,0,1,0
3156000,50.28502409200628,15.56830390799372,70,1225,0,0,0,0,0,0
3226000,48.85819009200628,16.353481907993718,175,482,0,0,0,0,0,0
14537000,48.927018092006286,14.44342890799372,254,623,0,0,0,0,1,0
8447000,50.34340009200629,14.13086590799372,234,1454,0,0,0,0,0,0
9620000,49.25763009200628,16.99785490799372,259,1040,1,0,0,1,1,0
10559000,49.19759109200629,16.703707907993717,140,158,0,0,0,1,0,0
5513000,49.80180809200628,12.90131890799372,82,1000,0,0,0,0,0,0
35198000,50.67322609200628,15.41232490799372,227,512,0,0,0,1,0,1
10137000,50.73860709200628,15.04404090799372,112,864,0,1,0,0,1,0
13962000,50.22603309200628,12.90654390799372,276,615,1,0,0,1,1,0
2288000,49.39533009200628,15.60914990799372,1,4,0,0,0,1,0,0
5690000,48.90401209200628,17.097559907993716,269,364,1,0,0,1,1,0
13844000,49.85963509200628,14.81735190799372,252,1200,0,0,0,0,1,1
10547000,50.07276309200629,12.37767490799372,293,600,1,1,1,0,1,0
11603000,50.652497092006286,13.80239590799372,278,932,1,0,0,0,0,0
21694000,50.650609092006285,15.91690090799372,232,1040,0,1,0,1,1,0
29273000,50.01283009200628,14.40299890799372,316,394,0,0,0,0,0,0
5749000,50.190133092006285,16.247709907993716,73,866,0,0,0,1,1,0
15444000,50.07146909200628,14.24934690799372,275,354,1,0,0,0,0,0
30493000,49.91423109200628,14.68342590799372,238,1246,1,0,0,0,0,0
5854000,49.67227309200628,18.64266090799372,181,1580,0,0,0,0,0,0
45757000,50.05746209200628,14.35562690799372,283,307,1,1,0,1,1,0
58663000,50.05746209200628,14.35562690799372,362,412,1,1,0,1,1,0
16424000,50.06951609200628,14.32892190799372,70,933,0,0,0,0,0,0
4927000,50.13614409200628,14.11057790799372,68,809,0,0,0,0,0,0
9116000,49.02272109200628,17.323664907993717,300,463,0,0,0,1,1,0
10442000,50.72783809200628,14.48963590799372,228,3392,1,0,1,1,1,1
11251000,50.05198409200628,15.37386190799372,168,1079,0,1,0,0,1,0
3402000,49.58003709200628,13.85103490799372,85,639,1,0,0,1,0,0
11017000,50.64325409200628,15.40230290799372,239,3465,0,0,1,1,1,0
4927000,50.573815092006285,15.01682190799372,234,1648,0,0,0,0,0,0
19593000,50.21484109200628,14.31387590799372,237,932,0,1,0,0,1,0
8007000,50.10749909200628,17.38328490799372,222,1508,1,0,0,1,1,0
1513000,49.79897809200628,18.31284790799372,39,500,0,0,0,0,0,0
15710000,49.23845409200628,16.601362907993717,269,420,1,0,0,1,1,0
13375000,50.24579309200628,14.56809990799372,219,1013,1,0,0,1,1,0
4106000,50.38431609200628,15.13884790799372,234,1365,1,0,0,1,0,0
1630000,50.55298009200628,14.66725590799372,31,80,0,0,0,0,0,0
5790000,50.67104809200628,13.88185890799372,181,294,1,0,0,0,1,0
8007000,49.11746709200628,16.84521190799372,211,748,1,0,1,1,1,0
12084000,49.63207009200628,15.28697290799372,281,985,1,0,0,1,1,0
5397000,49.01643109200628,16.821840907993717,195,789,0,0,0,1,0,0
23231000,50.00729109200629,14.52168890799372,282,247,1,0,0,0,0,1
25659000,50.74284109200628,15.01716190799372,390,1595,1,0,1,0,1,0
31678000,49.20662009200628,16.80616490799372,369,802,1,1,0,1,1,0
5268000,50.30106109200628,14.31990990799372,82,415,0,0,0,1,1,0
10899000,49.30938409200628,15.85521090799372,152,1140,0,1,1,0,1,0
4681000,49.35985309200628,15.71499390799372,99,463,1,0,0,0,0,0
8799000,50.50476209200628,15.76855890799372,222,5784,0,0,0,0,0,0
8095000,50.67714809200629,15.10716090799372,293,1948,1,0,1,1,0,0
13120000,48.94044609200628,16.72009890799372,312,311,1,0,0,1,1,1
4730000,48.84075609200628,16.70987590799372,152,250,0,1,0,0,1,0
4920000,50.13561309200628,14.14888990799372,222,541,1,0,0,1,0,0
6482000,50.32950709200628,13.39580290799372,95,387,1,0,0,1,0,0
3813000,49.88349609200628,17.143875907993717,234,1559,0,0,0,0,0,0
4669000,49.04970709200628,15.81620990799372,93,1138,0,0,0,1,1,0
4304000,49.69474509200628,16.53625790799372,93,1435,1,0,0,1,1,0
4399000,50.941453092006284,14.46332790799372,316,1653,0,0,0,1,1,0
2804000,49.13740609200628,17.100490907993716,93,396,0,0,0,0,0,0
6441000,49.67506909200628,18.68819090799372,117,1971,0,0,0,0,0,0
7614000,49.58434009200628,18.53644990799372,180,2855,1,0,0,0,0,0
18760000,49.90437009200628,14.59381990799372,274,457,0,1,0,1,1,0
14056000,50.14224309200628,15.12763790799372,131,509,0,1,1,0,0,0
6570000,50.377748092006286,17.007324907993716,151,3246,1,0,0,1,0,0
29332000,50.14934609200628,14.34708990799372,457,1424,0,0,0,1,1,0
5543000,48.86875309200628,17.28712890799372,175,1502,1,0,0,1,0,0
2100000,50.73202609200628,15.10812290799372,14,457,0,0,0,0,0,0
9562000,49.69743409200628,17.979900907993716,295,3408,1,0,0,0,0,0
4540000,49.84048609200628,18.31658090799372,170,429,0,0,0,1,1,1
4105000,50.17942909200628,15.88429490799372,44,446,0,0,0,1,1,0
58617000,49.54565109200628,16.335316907993718,160,363,0,0,0,0,1,0
9971000,49.841241092006285,18.31596090799372,187,733,1,0,0,1,1,0
11615000,50.21334209200628,14.31060690799372,262,666,0,0,0,1,0,0
10559000,49.52451809200628,17.205252907993717,117,400,0,0,0,0,0,0
11263000,49.71429509200628,13.28792190799372,171,496,1,0,0,1,0,1
2932000,49.95501809200629,13.35586790799372,82,320,0,0,0,1,1,0
2340000,49.57769909200629,13.20587190799372,97,303,0,0,0,0,1,0
8201000,49.59267509200628,13.53352990799372,202,1310,0,1,0,0,1,0
11721000,50.18971009200628,14.30414490799372,190,887,1,0,1,1,1,0
12894000,50.73402509200629,15.08313190799372,238,512,1,0,0,0,1,0
4681000,49.58647309200628,12.93942890799372,313,2356,0,0,0,1,1,0
8565000,49.74971509200629,14.53929290799372,201,1009,0,0,0,0,0,1
11721000,49.28195309200628,13.11346090799372,567,1444,0,0,0,1,1,0
14654000,50.63725409200628,14.07640290799372,206,1271,1,0,0,0,1,0
8952000,49.58938709200629,18.52169090799372,225,2820,1,0,0,1,1,0
2804000,49.30882409200628,13.38347290799372,499,870,0,0,0,1,0,0
9091000,49.939359092006285,15.80730790799372,132,300,0,0,0,0,0,0
8798000,49.939359092006285,15.80730790799372,132,198,0,0,0,0,0,0
11721000,49.89933509200628,14.20435990799372,160,2550,1,0,0,1,1,0
10207000,49.83341709200628,13.46088290799372,201,748,0,1,0,0,1,0
17482000,48.96111009200628,16.617710907993718,197,747,1,1,1,0,0,0
2686000,49.34114609200629,12.94359590799372,164,1681,0,0,0,1,1,0
5268000,49.39732109200628,13.68572990799372,93,3002,0,0,1,1,1,0
10547000,49.68192809200628,13.47675090799372,183,434,1,0,0,1,1,0
14666000,49.87711109200628,12.74680890799372,178,888,0,0,0,0,0,0
4329000,49.542455092006286,13.07976590799372,237,468,1,0,0,1,1,0
11329000,50.05724809200628,15.76091790799372,126,475,0,0,0,0,0,0
6441000,49.936643092006285,15.59372690799372,353,1119,0,0,1,1,0,0
10139000,49.939359092006285,15.80730790799372,104,402,0,0,0,0,0,0
6335000,49.313664092006285,13.71620990799372,166,800,1,0,0,1,1,0
10899000,49.74591909200628,13.01820690799372,350,1021,1,0,1,1,1,0
5103000,50.26798309200628,13.42464790799372,175,3140,0,0,0,1,0,0
7391000,49.92215109200628,17.93123090799372,187,744,1,0,0,1,0,0
8798000,49.76678209200628,14.38953190799372,164,859,1,0,0,0,0,0
1513000,49.49845609200628,15.14113090799372,99,311,0,0,0,1,1,0
6453000,50.31528609200628,13.76051790799372,279,1002,1,0,0,1,1,0
8081000,50.31408009200628,12.75411190799372,105,3444,0,0,0,0,1,0
3050000,49.75836709200628,15.24293290799372,73,468,1,0,0,0,1,0
9385000,48.84563909200628,15.98527690799372,173,1185,1,1,0,0,0,0
17599000,50.00078309200628,14.63886390799372,206,1058,0,0,0,1,0,0
293000,49.39767209200628,18.06025790799372,58,300,0,0,0,0,0,0
3518000,49.448300092006285,16.275192907993716,564,564,0,0,0,1,1,1
4094000,50.66365209200628,15.17960790799372,87,838,0,0,0,1,0,0
3156000,49.28087009200628,14.48818890799372,38,1059,0,0,0,0,0,0
4927000,50.07158009200628,15.45696190799372,698,1935,0,0,0,0,1,0
1407000,49.77855409200628,13.06918390799372,37,36,0,0,1,1,1,0
1982000,50.342637092006285,14.03740990799372,46,1354,0,0,0,1,1,0
2334000,50.15786809200628,15.61809090799372,100,380,0,0,0,1,0,0
1759000,49.82968609200629,14.38993790799372,59,1,0,0,1,0,0,0
7469000,49.33279909200628,16.767683907993717,228,387,1,0,0,1,1,0
23454000,50.09656209200628,14.33534090799372,229,995,0,0,1,0,0,0
15241000,49.19990309200628,17.62424690799372,199,329,1,0,0,1,1,0
15251000,50.12827009200628,14.10839390799372,156,330,0,0,0,0,0,0
3285000,49.26144109200628,13.87760490799372,18,332,0,0,0,0,0,0
10090000,50.370538092006285,13.26521890799372,293,753,0,1,0,0,0,0
8213000,49.72251609200628,12.75139190799372,354,831,1,0,0,0,1,1
8670000,49.38816909200628,17.689365907993718,122,258,0,0,0,0,0,0
10383000,49.039731092006285,17.49106290799372,238,550,1,0,0,0,0,0
8201000,49.28223509200628,17.406114907993718,218,363,0,0,0,0,0,0
4681000,49.776940092006285,14.70475390799372,18,185,0,1,0,0,0,0
12906000,50.43994609200628,14.91247490799372,172,1113,1,0,0,1,1,0
11146000,50.69640109200628,15.08774890799372,463,1309,0,0,0,1,1,0
6453000,50.74912009200628,14.46193990799372,152,3156,0,0,1,1,1,0
3742000,48.81666709200629,16.992416907993718,293,419,0,0,0,0,0,0
1558000,50.76731609200628,14.24054490799372,117,117,0,0,0,1,1,0
10929000,48.90936809200628,16.454430907993718,118,526,0,1,0,0,1,0
15239000,50.007226092006285,14.30801390799372,204,310,0,0,0,0,0,0
5690000,49.04403809200628,17.261417907993717,136,578,1,0,0,0,0,1
6922000,49.90525909200628,14.73742290799372,140,313,0,0,1,1,0,0
9362000,49.01944809200628,17.651298907993716,187,373,1,0,0,0,1,0
5268000,49.27619309200628,16.997303907993718,104,336,0,0,1,0,0,0
10442000,50.71497409200628,15.47604290799372,340,815,1,0,0,1,0,0
52798000,50.03884209200629,14.56412490799372,266,424,1,0,0,0,1,0
1877000,49.29515609200628,17.17713290799372,105,331,0,0,0,0,0,0
10793000,50.03053009200628,15.79475090799372,139,628,0,0,0,0,0,0
2698000,49.85522209200628,12.74976190799372,160,552,1,0,0,0,0,0
4681000,49.257772092006284,16.152639907993716,351,2604,1,0,0,1,1,0
2921000,50.805677092006285,14.66685590799372,46,443,0,1,0,0,1,0
3050000,49.643525092006286,14.18450890799372,61,985,0,0,0,1,1,0
2053000,50.72463309200628,15.09892590799372,23,351,0,0,1,1,1,0
13492000,48.92201309200628,16.496158907993717,164,1118,0,0,1,0,1,0
3754000,49.50988909200628,15.43823390799372,122,1816,0,0,1,1,0,0
9855000,50.63643409200628,13.85625890799372,221,482,0,0,0,0,0,0
527000,49.15982509200628,17.523680907993718,18,659,0,0,0,1,0,0
11146000,50.62373109200628,15.61875490799372,134,878,0,0,0,0,1,0
